# Number of Traces
481
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
323; 21; 35; 1.6987171181312738e-01; 7.1124957161372282e-01; 5.0222149731331434e-01; 5.1531055238819079e-01; 6.3112413211342322e-01; 7.1674000133760318e-01
324; 21; 36; 7.6940611574831763e-01; 3.9963358040038821e-01; 7.1674000133760329e-01; 5.4247609255589935e-01; 2.7467758896695849e-01; 4.1341228254238283e-01
325; 21; 37; 8.6963452909680838e-01; 3.0832175111637816e-01; 7.1674000133760329e-01; 8.2544778183287582e-01; 2.0632880031608003e-01; 5.8665776211683029e-01
326; 21; 38; 2.2496224650443664e-01; 3.1529030275382691e-01; 1.8602534096163387e-01; 5.8488483311105621e-01; 4.9773488696677037e-01; 6.5272298628385006e-01
327; 21; 40; 8.9016019777587618e-01; 2.8962210007185318e-01; 7.1674000133760329e-01; 9.4526938550753437e-01; 1.1946458486526815e-01; 6.0704838545710360e-01
328; 21; 41; 4.4225531138398050e-01; 1.1732820216771594e-01; 1.8602534096163387e-01; 5.2837925455184176e-01; 3.0564891524521531e-01; 4.2999033092439515e-01
329; 21; 42; 4.7857219219718572e-01; 6.6459415086221396e-01; 7.1674000133760318e-01; 2.6859087311415586e-01; 5.9741595782264345e-01; 4.8036861102181955e-01
330; 21; 43; 2.2887953197075975e-01; 7.7601949502810619e-01; 6.1061206520844014e-01; 3.7965327268981924e-01; 7.5471298233178730e-01; 7.1674000133760318e-01
331; 21; 44; 5.7190578499179545e-01; 5.7956376070635662e-01; 7.1674000133760318e-01; 3.6834910462783316e-01; 3.8238617104937511e-01; 3.6684049542552333e-01
332; 21; 46; 7.3976571126287749e-01; 4.2663709630832780e-01; 7.1674000133760329e-01; 6.8498747202523491e-01; 3.0933812739534422e-01; 5.6383691493577037e-01
333; 21; 47; 7.4797388019970001e-01; 4.1915914773412993e-01; 7.1674000133760329e-01; 3.0732373579691441e-01; 3.6483516166316743e-01; 2.9994936928164978e-01
334; 21; 48; 4.5646060071119721e-01; 6.8473863683692637e-01; 7.1674000133760318e-01; 4.5190900273234602e-01; 1.6285221342834666e-01; 2.3569834850292165e-01
335; 22; 23; 2.6597336800944482e-01; 1.2844071699999227e-01; 5.7660146622860131e-01; -1.3467982321164043e-01; 3.9541813704271150e-01; 1.8757820061827368e-01
336; 22; 25; 2.5418218904608381e-01; 7.6465429956420383e-01; 5.6400937659153560e-01; 1.4551547199325027e-01; 6.2051968074430974e-01; 4.5889093718011675e-01
337; 22; 27; 2.6665251538751422e-01; 4.9045075604890775e-01; 5.7660146622860120e-01; 1.1133314108184028e-01; 4.0043584226299589e-01; 4.2614267222821317e-01
338; 22; 29; 2.6607043622108500e-01; 1.8018157358132447e-01; 5.7660146622860120e-01; -7.2880848019489297e-02; 2.4315394741749520e-02; 2.4818354455504210e-01
339; 22; 31; -4.0256816399696999e-02; 7.0897104114914755e-01; 2.7857543048127564e-01; -2.9447196602872067e-01; -7.9305147493117539e-02; 3.3481798943121838e-02
340; 22; 35; 2.6699175208274939e-01; 6.7127614572799799e-01; 5.7660146622860120e-01; 1.7128862704073183e-01; 7.3501020595483446e-01; 4.8367642487354928e-01
341; 22; 36; 2.6574619616638578e-01; 7.3499340091170984e-03; 5.7660146622860131e-01; 9.7269212537790861e-02; -9.8790379736493683e-02; 4.1341228254238283e-01
342; 22; 39; -3.2906959676071118e-01; 6.8539346922121247e-01; -1.4608363765962196e-03; -2.9125563437276436e-01; 7.6567756584888491e-01; 3.5063580233350058e-02
343; 22; 41; 2.6628132875654881e-01; 2.9259489867638577e-01; 5.7660146622860120e-01; -2.2779383509036533e-01; -2.0736511998504817e-01; 9.8376583048174093e-02
344; 22; 42; 2.6670025348733273e-01; 5.1589688444089488e-01; 5.7660146622860120e-01; 1.6738296712835282e-01; 4.7131750176998444e-01; 4.8036861102181955e-01
345; 22; 44; 2.6612571385498784e-01; 2.0964654547679684e-01; 5.7660146622860120e-01; 6.3529706391736968e-02; -1.5705557625092473e-02; 3.8054189228703983e-01
346; 22; 45; 2.6630908918304036e-01; 3.0739220689362373e-01; 5.7660146622860120e-01; 1.9906090966272197e-01; 2.9120359431986798e-01; 5.1141630520968284e-01
347; 22; 47; 2.6588468588044112e-01; 8.1169944822612528e-02; 5.7660146622860131e-01; -1.9448958642270198e-02; 5.1962683169779811e-02; 2.9994936928164978e-01
348; 22; 48; 2.6662763338851575e-01; 4.7718775346669706e-01; 5.7660146622860120e-01; 2.3810134759685064e-01; 4.3892691784424975e-01; 5.4900741591488467e-01
349; 23; 24; 9.6130557441201658e-01; 3.6841120176144015e-01; 2.1418779575576194e-01; 3.9808001183874470e-01; 2.5871821518445220e-01; 3.8281349803915049e-01
350; 23; 27; 9.5927653097384213e-01; 1.2048712792830113e-01; 5.7996432357342131e-01; 5.9641416770441991e-02; 3.0466749221148104e-01; 3.1911265803468103e-01
351; 23; 28; 5.5366440469198153e-01; 3.8978463676482711e-01; 1.8757820061827368e-01; 4.9884007141841807e-01; 3.5752916042035993e-01; 2.3582529050508011e-01
352; 23; 29; 9.6078733145957296e-01; 3.0508830704769246e-01; 3.0761167429103742e-01; -2.9002797812844416e-01; 5.8443699503664515e-02; 6.8657814043961807e-01
353; 23; 31; -1.5424621773992137e-01; 3.9557827100555154e-01; 1.8757820061827368e-01; -3.4501238160469860e-01; 3.4790003548015647e-01; 2.6021916493003683e-01
354; 23; 32; 9.5781856928180242e-01; -5.7657802526382251e-02; 8.4279170093366951e-01; 3.1316265592923059e-01; 7.6322826350928061e-02; 6.5291906350081497e-01
355; 23; 36; 2.2768120755788634e-01; -9.6115640114107490e-02; 9.0834240800497035e-01; 4.9775319898828418e-01; 2.3716116915206575e-01; 4.1341228254238283e-01
356; 23; 37; 2.4981709325424983e-01; -9.6296803132792874e-02; 9.0834240800497035e-01; 7.1633878176467758e-01; 1.1793823250282071e-01; 5.8665776211683029e-01
357; 23; 38; 2.3245479682865200e-01; 3.9241345871437439e-01; 1.8757820061827368e-01; 5.5006675736605448e-01; 7.4516882263414685e-02; 6.5272298628385006e-01
358; 23; 40; 9.5935644090919803e-01; 1.3025113610104994e-01; 5.6555892537310370e-01; 9.5491846229297206e-01; 1.2033224579246518e-01; 5.8024543276999940e-01
359; 23; 41; -2.8338946657605740e-01; 1.0110801755426668e-01; 6.2355710275709142e-01; 5.4269494351151870e-01; 2.7005361333109257e-01; 3.6434482011387737e-01
360; 23; 44; 2.8210592078365038e-01; 2.7049462128825535e-01; 3.6684049542552333e-01; 1.0596375373100889e-01; -4.8412650821555145e-02; 8.3943776164175032e-01
361; 23; 46; 6.1517664765005120e-01; 3.8928121242602942e-01; 1.8757820061827368e-01; 6.2575898312475708e-01; 3.1978066742102018e-01; 2.8998168342347230e-01
362; 23; 47; 3.8495041440726130e-01; -9.7402752120823791e-02; 9.0834240800497035e-01; 2.5636827680526003e-01; 3.1604723960362058e-01; 2.9994936928164978e-01
363; 23; 48; 9.6105689271134154e-01; 3.3802536617056084e-01; 2.5901775222360568e-01; 2.8925933089448941e-01; 2.6520939676639088e-01; 3.7455119819674393e-01
364; 24; 27; 3.9097529126098840e-01; 2.8224400032890562e-01; 4.5448384935098873e-01; 4.9890901683789390e-01; 3.5565689464315403e-01; 5.6843887957485695e-01
365; 24; 28; 7.9963022636096492e-01; 4.4647384941628893e-01; 5.6843887957485695e-01; 5.1244432333394685e-01; 3.2786816337790320e-01; 4.7944527457947755e-01
366; 24; 36; 6.1438951513356943e-01; 3.3500316131998020e-01; 4.1341228254238283e-01; 7.5291210677879628e-01; 4.2325832842189992e-01; 5.4301422678676936e-01
367; 24; 38; 3.9437508363195461e-01; 2.7098630426897663e-01; 4.2018773440210094e-01; 5.1121159050888998e-01; 3.5937223709752880e-01; 5.6843887957485695e-01
368; 24; 40; 9.2643254909780537e-01; 4.8476779225917521e-01; 5.6843887957485695e-01; 1.0084210587524176e+00; 4.3318494506490390e-01; 3.5530122333459374e-01
369; 24; 41; 3.8475588221867324e-01; 3.0283826286937354e-01; 5.1722343581837404e-01; 5.2024858652426720e-01; 3.2586544719280208e-01; 4.6727403116434008e-01
370; 24; 46; 7.0516207537469677e-01; 4.1794473499423690e-01; 5.6843887957485695e-01; 6.3773166642809487e-01; 3.1766977067300539e-01; 3.4533987369181390e-01
371; 24; 47; 3.8897041087762496e-01; 2.8888273926636765e-01; 4.7470849856009956e-01; 5.6630562678598872e-01; 3.7601048023568989e-01; 5.6843887957485695e-01
372; 24; 48; 4.0457470697568404e-01; 2.3721240074767749e-01; 3.1729690565055441e-01; 1.2804609219679108e+00; 5.0498115792006459e-01; 3.2638042100221309e-01
373; 25; 34; 1.6571861664685816e-01; 1.0369778187894483e+00; 8.9372904543905873e-01; 1.7584869928269861e-01; 8.1808468889092056e-01; 6.5591498944445692e-01
374; 25; 35; 6.1056778077094276e-01; 8.9575888510670110e-01; 5.4468343329004743e-01; -1.5534189724728154e-01; 5.3563876288768730e-01; 5.0269906840152589e-01
375; 25; 42; 5.9828993586569046e-01; 9.2507887975319680e-01; 5.8141185446563304e-01; 3.8318957987303809e-01; 7.4019847908094838e-01; 4.8036861102181955e-01
376; 25; 43; 2.0341676009702986e-01; 7.7738110775237534e-01; 6.0023007583832555e-01; 6.3724985524819144e-02; 7.5617109199962584e-01; 6.3996933380213628e-01
377; 25; 45; 1.1416036361472620e-01; 1.0153876295023596e+00; 8.9372904543905873e-01; -3.2536889936294749e-02; 5.9524293753794966e-01; 5.1141630520968284e-01
378; 25; 49; 7.4453387920031810e-02; 9.6663104851175130e-01; 8.5948627925244647e-01; -2.0233605067727886e-01; 6.1766318414696797e-01; 6.1109299273478945e-01
379; 26; 30; 2.6660392611175016e-01; 6.4816414321256044e-01; 8.4892503301492628e-01; -8.9771211402724815e-02; 6.3586138519894120e-01; 8.8584015762536550e-01
380; 26; 34; -1.7655191567887640e-02; 6.8497488850785693e-01; 7.9157377941339757e-01; -3.4240453001660082e-01; 5.3128898357564147e-01; 1.0904477944287811e+00
381; 26; 42; 5.3497094611557805e-01; 6.7330323943089698e-01; 7.9157377941339757e-01; 5.5837720776013011e-01; 6.1700152003647979e-01; 8.9546616006521407e-01
382; 26; 45; 2.4536561063771323e-01; 6.7941980109170097e-01; 7.9157377941339757e-01; 5.5741929866998874e-01; 5.7164669508875954e-01; 9.7993748547207782e-01
383; 26; 49; -9.2289602595000964e-02; 6.8655119226038230e-01; 7.9157377941339757e-01; -8.1762702522952813e-02; 6.4984862912611541e-01; 8.5948627925244647e-01
384; 27; 28; 7.0271684961964564e-01; 3.8433624633397556e-01; 6.8846529129663980e-01; 5.1613165276201611e-01; 3.1982877481470834e-01; 5.4547662581591649e-01
385; 27; 29; 7.8730902164863181e-01; 3.3867695249553514e-01; 6.8846529129663991e-01; 2.6473223509613186e-01; 1.1201203824593345e-01; 2.4818354455504210e-01
386; 27; 32; 8.7748449971339271e-01; 2.9000402506946188e-01; 6.8846529129663991e-01; 7.5585769912232670e-01; 3.1458065314247236e-01; 6.5291906350081497e-01
387; 27; 35; 2.0758097422959570e-01; 5.7875251285936691e-01; 6.2542809141531230e-01; 3.4767530376747313e-01; 5.7597272850591508e-01; 6.8846529129663980e-01
388; 27; 36; 7.2777733212110252e-01; 3.7080965271636479e-01; 6.8846529129663980e-01; 4.5422558220605985e-01; 2.0064742385347917e-01; 4.1341228254238283e-01
389; 27; 37; 8.6986261976089641e-01; 2.9411799505043240e-01; 6.8846529129663991e-01; 8.2109735173118292e-01; 2.0280446239088434e-01; 5.8665776211683029e-01
390; 27; 38; 1.6375722635429035e-01; 3.5047820592119250e-02; 1.3440567176761081e-01; 5.7770896152759166e-01; 4.1051128288815164e-01; 6.5272298628385006e-01
391; 27; 40; 9.0155537234562910e-01; 2.7701158120495922e-01; 6.8846529129663991e-01; 9.5565609601890278e-01; 1.2039857503585340e-01; 5.7819645313224055e-01
392; 27; 41; 2.2983708971016459e-01; -6.1930823791006562e-04; 1.3440567176761081e-01; 4.9082549745374604e-01; 3.9902460437072940e-01; 6.0219549509794246e-01
393; 27; 42; 3.7635219007014931e-01; 5.6049415233675404e-01; 6.8846529129663980e-01; 1.4583454751804353e-01; 4.4446957505153228e-01; 4.8036861102181955e-01
394; 27; 44; 5.0112860546835847e-01; 4.9314509534810103e-01; 6.8846529129663980e-01; 2.6536464969950130e-01; 2.4877456547537136e-01; 3.6684049542552333e-01
395; 27; 46; 7.2397902237961631e-01; 3.7285982043775284e-01; 6.8846529129663980e-01; 6.9692460547850865e-01; 3.0723349842047531e-01; 6.1903073308184020e-01
396; 27; 47; 6.9174489022566421e-01; 3.9025844818713962e-01; 6.8846529129663980e-01; 1.6305726041759594e-01; 2.2670547554328552e-01; 2.9994936928164978e-01
397; 27; 48; 2.9237626300017161e-01; 6.0582082308507934e-01; 6.8846529129663980e-01; 2.7042531702428751e-01; 3.2916418916784390e-01; 4.3877794468770814e-01
398; 28; 38; 5.1821734272930620e-01; 3.1528139916072939e-01; 5.8282640144270692e-01; 5.7101943751457818e-01; 3.2919929350834864e-01; 6.5272298628385006e-01
399; 28; 40; 8.7110217122718792e-01; 4.5572724718123964e-01; 7.2809697927517969e-01; 9.9629084615996599e-01; 5.6808251744535254e-01; 3.5530122333459374e-01
400; 28; 41; 5.1226213362872308e-01; 3.2826538685930912e-01; 4.7618268775289296e-01; 5.1821155465387003e-01; 3.3093043321196691e-01; 4.7661497158615135e-01
401; 28; 46; 5.9535121165877303e-01; 4.2632126593692932e-01; 6.9389889643447777e-02; 7.3615002620195613e-01; 3.9410274896984299e-01; 7.2624865775325165e-01
402; 28; 47; 7.2814733402691167e-01; 3.9015987548998488e-01; 7.2809697927517969e-01; 5.1837517979523007e-01; 3.1493727110616032e-01; 5.8565289008210308e-01
403; 28; 48; 5.0710981514326625e-01; 3.3949885300708660e-01; 3.8391684651685726e-01; 1.2996788300428672e+00; 6.8742164875696399e-01; 4.8974548263136530e-01
404; 29; 32; 1.0607931888686923e+00; 4.0812855488026800e-01; 6.8077929729723075e-01; 7.8669329375874697e-01; 3.3117632521710627e-01; 6.5291906350081497e-01
405; 29; 33; 5.8463104772363017e-01; 2.9740010343660706e-01; 7.4352162894876683e-01; 5.8367394440803466e-01; 3.0578317149826451e-01; 7.8531929621846963e-01
406; 29; 35; 1.1286931788561494e-01; 2.0433255075375023e-01; 8.8624936661939779e-01; 3.5436150459709187e-02; 1.8114141055635072e-01; 8.7134702809382536e-01
407; 29; 36; 4.4508739838265582e-01; 1.9298173155773873e-01; 4.1341228254238283e-01; 7.8928469693159231e-01; 3.7989898106924425e-01; 8.8559196589438760e-01
408; 29; 37; 8.9549722986102565e-01; 4.0222167007426213e-01; 8.6008953445437197e-01; 7.4412640514952710e-01; 4.1979920613163069e-01; 1.1356043040752386e+00
409; 29; 38; 2.5394609857345118e-01; 1.0921028672407954e-01; 2.4818354455504210e-01; 5.6647264304293576e-01; 2.7393244596118177e-01; 6.5272298628385006e-01
410; 29; 40; 7.1761447787499089e-01; 4.1802750040458436e-01; 1.1603724531918205e+00; 1.0177242255031083e+00; 3.2972636175041259e-01; 3.5530122333459374e-01
411; 29; 41; 4.5377260796847907e-01; 1.6111619628001878e-01; 2.4818354455504210e-01; -2.8040747160063206e-01; 2.1406833094590960e-02; 4.9513153676619659e-01
412; 29; 42; 4.2744093791986526e-01; 3.2124090845573394e-01; 1.0566850206680660e+00; 2.3265104652206892e-01; 2.3209603510139570e-01; 8.7002552148882240e-01
413; 29; 44; 1.5733664793150925e-01; 1.0861948310670333e-01; 3.6684049542552333e-01; 4.4209936780459008e-01; 3.3599965705624663e-01; 1.1097143854893323e+00
414; 29; 46; 7.2489524505009617e-01; 3.3026735270694041e-01; 7.2624865775325165e-01; 7.0150674043121797e-01; 3.0642562490327119e-01; 6.4021718662117144e-01
415; 29; 47; 1.0454848264314918e+00; 4.6706243459743280e-01; 9.8541336078768382e-01; -2.3860378718700198e-02; 4.7738915528003939e-02; 2.9994936928164978e-01
416; 30; 34; 1.3076114875358824e-01; 1.2910572208651523e+00; 1.2023360017799849e+00; -1.0238725758926667e-01; 6.9019416446494986e-01; 9.1584612585036651e-01
417; 30; 40; 7.9883517996009790e-01; 7.7174799390419291e-01; 8.4892503301492628e-01; 6.3445501521976788e-01; 1.3327145793726098e+00; 1.1628779934240858e+00
418; 30; 42; 6.1818215110906349e-01; 7.2980044425713875e-01; 8.4892503301492628e-01; 8.7039809019245529e-01; 9.6702936925985361e-01; 9.4254699515752383e-01
419; 30; 43; 6.2909217847129972e-01; 7.3233374755871528e-01; 8.4892503301492628e-01; 6.8720749523014268e-02; 6.8211411784250875e-01; 8.9079256062279111e-01
420; 30; 44; 7.2659169282289859e-01; 7.5497308964359022e-01; 8.4892503301492628e-01; 7.9493062247789181e-01; 8.3700522291183022e-01; 8.8359555167154624e-01
421; 30; 45; 3.2828088654888349e-01; 6.6248550486628299e-01; 8.4892503301492628e-01; 3.0092584778132514e-01; 9.1998794413062490e-01; 9.8718727345325197e-01
422; 31; 38; 2.9480664879482393e-02; 8.1083333879513164e-02; -5.2406984008583402e-02; 1.9975158795677539e-01; 6.2185145050535873e-01; 1.1778720690624880e-01
423; 32; 33; 8.2107138232680965e-01; 1.2018889161428342e-01; 7.4352162894876683e-01; 1.3412834353668663e+00; -2.2447972308024400e-01; 9.9013198133375313e-01
424; 32; 36; 4.6500428767002028e-01; 1.5804377116679882e-01; 6.5291906350081497e-01; 2.2186141144658589e-01; -5.2722661600662635e-02; 6.8446647722652898e-01
425; 32; 37; 2.7905880867477156e-01; -1.5899830667576897e-01; 7.3857747567175824e-01; 9.4045798639427125e-01; 3.4672227337374373e-01; 6.7945357839054021e-01
426; 32; 40; 9.0391203850859181e-01; 3.9426328273505823e-01; 6.5291906350081497e-01; 8.9005364715362001e-01; 1.1449949444249012e-01; 7.6042521679468955e-01
427; 32; 47; 3.5417051328431137e-01; 9.8393195389457108e-02; 6.5291906350081497e-01; 2.2357143006429664e-01; -5.5899962325774877e-02; 6.8608422242558254e-01
428; 33; 36; 6.2148833134732984e-01; 2.6977569702389903e-01; 7.4352162894876683e-01; 7.0915292718916512e-01; 2.6806917128466201e-01; 1.0924721880199160e+00
429; 33; 37; 7.1692991522952876e-01; 1.9824256048697003e-01; 7.4352162894876683e-01; 6.3510416484693621e-01; 3.3147892349136887e-01; 1.1356043040752386e+00
430; 33; 40; 7.3046492062694401e-01; 2.6500838171174079e-01; 1.1628779934240860e+00; 8.5823988101899362e-01; 1.1163874802749021e-01; 8.4879666283726685e-01
431; 33; 47; 6.1875909138857188e-01; 2.7182125291966919e-01; 7.4352162894876683e-01; 7.8749481611069938e-01; 1.9493880453305640e-01; 1.0138825726727001e+00
432; 34; 43; 1.3063807825079418e-01; 7.5595547181713130e-01; 6.5591498944445692e-01; 6.5374251822634788e-02; 7.3172244477776660e-01; 7.2277434517859995e-01
433; 34; 45; 7.7292127129005628e-02; 6.8264654348114417e-01; 6.5591498944445692e-01; 1.5418741653025428e-01; 1.1126247323024958e+00; 9.8718727345325197e-01
434; 34; 49; -6.1088533314535176e-02; 6.9177269291531185e-01; 8.5948627925244647e-01; -1.2595486893855501e-01; 5.7999704845111943e-01; 8.3636495358900953e-01
435; 35; 40; 8.1165676809387199e-01; 6.2558215342330303e-01; 8.4981198697757621e-01; 8.0291931685053464e-01; 5.7569326968993273e-01; 8.8624936661939768e-01
436; 35; 42; 5.4082623557711185e-01; 9.3388239229767389e-01; 4.8367642487354928e-01; 3.0335901586918579e-01; 3.0684742837019291e-01; 8.8624936661939779e-01
437; 35; 43; 7.2381607555539540e-01; 7.8880477419184492e-01; 6.8007394598450155e-01; 5.6377096310277497e-01; 8.0169002091638131e-01; 6.0023007583832555e-01
438; 35; 44; 7.2566139472276647e-01; 7.8537586417362304e-01; 6.8363972912469406e-01; 4.4575666548009535e-01; 3.8348085147526029e-01; 8.8624936661939768e-01
439; 35; 45; -3.0200130319969959e-02; 5.9217526219631855e-01; 5.1141630520968284e-01; 4.9545983493580337e-01; 4.5062626325718091e-01; 8.5367434587487845e-01
440; 35; 48; 7.3913529500075492e-01; 7.6033911580800728e-01; 7.0967587901866291e-01; 2.0734970725224133e-01; 5.4335047767581901e-01; 6.5387501462252828e-01
441; 36; 37; 7.9675231761543952e-01; 3.7099691614154434e-01; 9.5592626432182604e-01; 1.8962315139506264e-01; -1.3310656518744624e-01; 9.3183325189646926e-01
442; 36; 38; 3.7834409389129131e-01; 1.3699318449860071e-01; 4.1341228254238283e-01; 5.6375723549764833e-01; 2.4092633236405264e-01; 6.5272298628385006e-01
443; 36; 40; 7.5247303821842515e-01; 3.0440884750316000e-01; 1.0924721880199160e+00; 7.9658694423168841e-01; 3.7119405585468629e-01; 9.5436868374601169e-01
444; 36; 46; 6.6318459953553310e-01; 3.7593559491932982e-01; 4.1341228254238283e-01; 7.3109789203042519e-01; 3.6544781712696761e-01; 7.2624865775325165e-01
445; 36; 47; 7.7789887263896662e-01; 3.9347189155833445e-01; 7.7835379760175960e-01; -6.7471233543269227e-03; -2.3462335976241105e-01; 6.3869077433169297e-01
446; 37; 38; 4.8970914788389652e-01; -6.5657272996381078e-02; 5.8665776211683029e-01; 5.4498450631441209e-01; 1.2741493949878335e-02; 6.5272298628385006e-01
447; 37; 40; 9.3675038011626643e-01; 2.9649642952366811e-01; 5.8665776211683029e-01; 7.2764446238510372e-01; 4.0644697782138650e-01; 1.1356043040752386e+00
448; 37; 47; 8.8995933179166831e-01; 4.0905763160019937e-01; 8.8233879335202225e-01; 2.1961923941343917e-01; -1.7013362871482601e-01; 8.1131988746124817e-01
449; 38; 39; 6.7038803879917772e-02; 5.3760714537754850e-01; -5.2406984008583402e-02; 1.0541424306553741e-01; 6.2961256837724078e-01; -1.0723515200866222e-02
450; 38; 41; 1.2899169431601543e-01; -6.3873412101291854e-02; 9.8376583048174093e-02; 5.0140476970498604e-01; 3.7271973068457426e-01; 5.5368356298679267e-01
451; 38; 44; 5.6661487473476524e-01; 5.9166966814936084e-01; 6.1754545166906061e-01; 3.6360755849373189e-01; 3.7623450872012976e-01; 3.6684049542552333e-01
452; 38; 47; 5.6896467458843547e-01; 3.0422339673250931e-01; 6.5272298628385006e-01; 3.1373919587409033e-01; 3.7097772170315563e-01; 2.9994936928164978e-01
453; 38; 48; 5.5679921248340292e-01; 5.9247720107082724e-01; 6.0417409968394353e-01; 3.0792239744579669e-01; 2.0183509136929267e-01; 3.1090740710708825e-01
454; 40; 42; 8.0318832345167213e-01; 1.0209726130279480e+00; 7.7517747450363061e-01; 7.3004440492607081e-01; 6.9826511040905603e-01; 1.0566850206680658e+00
455; 40; 43; 6.9640726379375373e-01; 6.4375650279765573e-01; 1.1628779934240860e+00; 8.8445174979033858e-01; 8.2332262942193235e-01; 6.0023007583832555e-01
456; 40; 44; 7.9193478243109028e-01; 8.3931434084321710e-01; 8.5119754325785668e-01; 7.1189904556934935e-01; 6.8603664229430816e-01; 1.1097143854893323e+00
457; 40; 46; 8.5803925095315070e-01; 1.3031546748972593e+00; 5.5411747254685695e-01; 8.2963496402791903e-01; 9.2433500939428614e-01; 7.2624865775325154e-01
458; 40; 47; 8.9667049079151584e-01; 6.5780947857357031e-01; 6.0757201842069963e-01; 7.9057282978163823e-01; 1.9788588604400059e-01; 1.0138825726727001e+00
459; 40; 48; 1.0064080390819630e+00; 4.5557131831506514e-01; 3.5530122333459374e-01; 8.3430130878361131e-01; 8.2028330476251665e-01; 7.3917235169736406e-01
460; 41; 44; 4.0178559619068499e-01; 3.7667115521665839e-01; 6.2355710275709164e-01; 1.6629892298966692e-01; 1.2024710167253083e-01; 3.6684049542552333e-01
461; 41; 45; 3.0156455074605881e-01; 3.3636433839964264e-01; 6.2355710275709164e-01; 2.5704610278013096e-01; 2.6901787278701189e-01; 5.4507022386741577e-01
462; 41; 47; 5.0752598369747171e-01; 3.5749961373755185e-01; 5.2561434323432032e-01; -1.0689437228870501e-01; -3.1762988424030095e-02; 2.9994936928164978e-01
463; 41; 48; 5.6962754079490474e-01; 2.0308694939099817e-01; 2.4084366616300695e-01; 5.4802268850377045e-01; 1.9115668324152846e-01; 2.3569834850292165e-01
464; 42; 43; 7.1244308206114271e-01; 6.7633500903868360e-01; 1.0566850206680658e+00; 5.0869973798539603e-01; 7.9797500491810136e-01; 6.0023007583832555e-01
465; 42; 44; 3.1313144200245036e-01; 1.7881872506063723e-01; 1.0566850206680660e+00; 8.0721239306367909e-01; 8.2753874397911831e-01; 1.0164146944018673e+00
466; 42; 45; 1.2322549860154913e-01; 3.9075958583460829e-01; 5.1141630520968284e-01; 5.7418929845899447e-01; 5.6125033862058560e-01; 9.8718727345325197e-01
467; 42; 48; 5.5149710129619456e-01; 7.3700043937636539e-01; 7.3917235169736406e-01; 2.2950219446984726e-01; 4.6812712215841967e-01; 5.7833178785871320e-01
468; 43; 44; 7.3483541419653897e-01; 8.1322975280351117e-01; 6.0023007583832555e-01; 6.9119327530599661e-01; 6.5917306165528566e-01; 1.1097143854893323e+00
469; 43; 45; 6.4589762702396761e-02; 7.4335167516675149e-01; 6.8338735800008465e-01; 4.8263241120680644e-01; 6.8144533147217301e-01; 9.8718727345325197e-01
470; 43; 46; 7.8251100019473474e-01; 8.1644587091842813e-01; 6.0023007583832555e-01; 8.0428210945506340e-01; 7.8053749825507424e-01; 7.2624865775325165e-01
471; 43; 48; 9.5082708037595354e-01; 8.0122052522236664e-01; 6.8984485786264793e-01; 6.5126947756204157e-01; 7.6638235506860164e-01; 7.3917235169736406e-01
472; 44; 45; 5.8585330904350830e-01; 5.4593793874656105e-01; 9.8718727345325197e-01; 4.8307220620988345e-01; 4.4119015697959701e-01; 8.3763972718009283e-01
473; 44; 46; 7.3863727010272329e-01; 8.6279650432329069e-01; 3.6684049542552333e-01; 7.5229073220025255e-01; 8.6987097465234309e-01; 4.2247362847386072e-01
474; 44; 47; 3.1505904266570500e-01; 3.1324786522590786e-01; 3.6684049542552333e-01; 7.3266811741923482e-02; -2.3210672789009089e-02; 4.8584218073105290e-01
475; 44; 48; 7.3915655388352730e-01; 7.9226417490252465e-01; 7.3917235169736406e-01; 2.8681017406333065e-01; 2.7352601571840185e-01; 3.8290318179384208e-01
476; 45; 48; 2.1337915215150671e-01; 6.3742825870252751e-01; 7.3917235169736406e-01; 1.9708749832287695e-01; 5.7819793218981530e-01; 6.8887065049101404e-01
477; 45; 49; -1.6782471255549189e-01; 7.7284747784775165e-01; 5.1141630520968284e-01; 8.8224140718271671e-02; 9.9455603610949239e-01; 8.5948627925244636e-01
478; 46; 47; 7.3728474451527937e-01; 4.0053869758584848e-01; 7.2624865775325165e-01; 7.0266223138697903e-01; 7.4335679784636055e-01; 2.9994936928164978e-01
479; 46; 48; 8.0742871952156203e-01; 7.9838458899540177e-01; 7.2624865775325165e-01; 6.3434290240951730e-01; 3.1826724166303910e-01; 3.2967121875774175e-01
480; 47; 48; 8.8654373061074498e-01; 6.6838614778444139e-01; 5.8458542523719903e-01; 2.8701281826527425e-01; 2.7283789538696446e-01; 3.8221213537772547e-01
